code_com,code_id,P21_POP,SUPERF,MED21,density,median_income
38358,38358_0001,744,7.67,24630,4.574724419453927,24630
38359,38359_0001,1228,36.22,22870,3.5235306562518205,22870
38360,38360_0001,410,10.76,22540,3.640321604964715,22540
38361,38361_0001,75,6.67,s,2.419868253608778,NA
38362,38362_0001,1182,11.93,27360,4.595906961856219,27360
38363,38363_0001,924,7.98,21420,4.751773660179967,21420
38364,38364_0001,426,12.1,26140,3.561233893666675,26140
38364,38364_0002,426,12.1,26140,3.561233893666675,26140
38365,38365_0001,835,21.76,25370,3.6473583028631134,25370
38366,38366_0001,259,35.97,24120,1.9741428039920053,24120
38368,38368_0001,1074,5.44,28150,5.285366214200959,28150
38369,38369_0001,1001,9.21,25100,4.688464929048005,25100
38370,38370_0001,656,15.18,23040,3.766182016976605,23040
38372,38372_0001,709,3.81,24060,5.226226337393518,24060
38373,38373_0001,1157,5.67,28550,5.318396609454016,28550
38374,38374_0001,3795,27.16,26030,4.939694387139235,26030
38374,38374_0002,3795,27.16,26030,4.939694387139235,26030
38374,38374_0003,3795,27.16,26030,4.939694387139235,26030
38375,38375_0001,102,123.47,s,0,NA
38376,38376_0001,824,23.54,24530,3.555469428077341,24530
38377,38377_0001,3425,9.24,23450,5.915314865042733,23450
38377,38377_0002,3425,9.24,23450,5.915314865042733,23450
38378,38378_0001,3689,7.16,24810,6.244600716624121,24810
38378,38378_0002,3689,7.16,24810,6.244600716624121,24810
38378,38378_0003,3689,7.16,24810,6.244600716624121,24810
38379,38379_0001,261,15.3,20750,2.8366675789243034,20750
38380,38380_0001,318,7.2,22560,3.787970356758167,22560
38381,38381_0001,2117,14.63,26250,4.974681056102832,26250
38381,38381_0002,2117,14.63,26250,4.974681056102832,26250
38382,38382_0001,16995,10.88,25910,7.353748220702419,25910
38382,38382_0002,16995,10.88,25910,7.353748220702419,25910
38382,38382_0003,16995,10.88,25910,7.353748220702419,25910
38382,38382_0004,16995,10.88,25910,7.353748220702419,25910
38382,38382_0005,16995,10.88,25910,7.353748220702419,25910
38382,38382_0006,16995,10.88,25910,7.353748220702419,25910
38382,38382_0007,16995,10.88,25910,7.353748220702419,25910
38382,38382_0008,16995,10.88,25910,7.353748220702419,25910
38382,38382_0009,16995,10.88,25910,7.353748220702419,25910
38382,38382_0010,16995,10.88,25910,7.353748220702419,25910
38382,38382_0011,16995,10.88,25910,7.353748220702419,25910
38382,38382_0012,16995,10.88,25910,7.353748220702419,25910
38382,38382_0013,16995,10.88,25910,7.353748220702419,25910
38382,38382_0014,16995,10.88,25910,7.353748220702419,25910
38383,38383_0001,2587,12.84,28350,5.305688883924214,28350
38383,38383_0002,2587,12.84,28350,5.305688883924214,28350
38384,38384_0001,3279,18.62,22330,5.171057504995727,22330
38384,38384_0002,3279,18.62,22330,5.171057504995727,22330
38386,38386_0001,2384,16.73,23850,4.959331513186508,23850
38386,38386_0002,2384,16.73,23850,4.959331513186508,23850
38387,38387_0001,496,6.93,23700,4.2707161135231155,23700
38388,38388_0001,2646,14.62,27370,5.198413890353269,27370
38388,38388_0002,2646,14.62,27370,5.198413890353269,27370
38389,38389_0001,3483,24.65,25700,4.9508723698773025,25700
38389,38389_0002,3483,24.65,25700,4.9508723698773025,25700
38390,38390_0001,530,13.15,24370,3.696455247922394,24370
38391,38391_0001,241,13.33,23000,2.894779799300038,23000
38392,38392_0001,599,7.52,27330,4.377695460153701,27330
38393,38393_0001,1595,13.75,24550,4.7535901911063645,24550
38394,38394_0001,1865,16.42,23000,4.732516228053633,23000
38394,38394_0002,1865,16.42,23000,4.732516228053633,23000
38395,38395_0001,2415,36.91,26560,4.180972049044766,26560
38395,38395_0002,2415,36.91,26560,4.180972049044766,26560
38395,38395_0003,2415,36.91,26560,4.180972049044766,26560
38396,38396_0001,809,14.58,23260,4.016148190477979,23260
38397,38397_0001,7048,14.9,35540,6.159137954664602,35540
38397,38397_0002,7048,14.9,35540,6.159137954664602,35540
38397,38397_0003,7048,14.9,35540,6.159137954664602,35540
38397,38397_0004,7048,14.9,35540,6.159137954664602,35540
38397,38397_0005,7048,14.9,35540,6.159137954664602,35540
38397,38397_0006,7048,14.9,35540,6.159137954664602,35540
38397,38397_0007,7048,14.9,35540,6.159137954664602,35540
38398,38398_0001,979,7.85,23130,4.826018110736193,23130
38399,38399_0001,4687,26.87,23460,5.1615375752953065,23460
38399,38399_0002,4687,26.87,23460,5.1615375752953065,23460
38399,38399_0003,4687,26.87,23460,5.1615375752953065,23460
38399,38399_0004,4687,26.87,23460,5.1615375752953065,23460
38400,38400_0001,3582,6.43,27020,6.3227020443711295,27020
38400,38400_0002,3582,6.43,27020,6.3227020443711295,27020
38400,38400_0003,3582,6.43,27020,6.3227020443711295,27020
38401,38401_0001,1655,7.48,24570,5.3993234958247776,24570
38402,38402_0001,529,10.73,27640,3.897944875215692,27640
38403,38403_0001,299,17.48,23470,2.839386203163297,23470
38404,38404_0001,284,4.59,31620,4.125094214088753,31620
38405,38405_0001,1245,17.39,26130,4.2709954805326165,26130
38406,38406_0001,160,9.17,23150,2.8592365289654533,23150
38407,38407_0001,1058,27.73,29060,3.641620752790558,29060
38407,38407_0002,1058,27.73,29060,3.641620752790558,29060
38408,38408_0001,2676,13.95,28440,5.256598912980745,28440
38408,38408_0002,2676,13.95,28440,5.256598912980745,28440
38409,38409_0001,1369,11.59,22080,4.771693167936789,22080
38410,38410_0001,1442,18.17,23550,4.3740144354368145,23550
38410,38410_0002,1442,18.17,23550,4.3740144354368145,23550
38412,38412_0001,4488,35.25,23220,4.8466969179442545,23220
38412,38412_0002,4488,35.25,23220,4.8466969179442545,23220
38412,38412_0003,4488,35.25,23220,4.8466969179442545,23220
38413,38413_0001,424,13.15,23730,3.4733116966081843,23730
38415,38415_0001,1455,18.23,29880,4.379692590915021,29880
38416,38416_0001,7708,7.81,20880,6.894609065682663,20880
38416,38416_0002,7708,7.81,20880,6.894609065682663,20880
38416,38416_0003,7708,7.81,20880,6.894609065682663,20880
38416,38416_0004,7708,7.81,20880,6.894609065682663,20880
38416,38416_0005,7708,7.81,20880,6.894609065682663,20880
38417,38417_0001,483,3.04,26430,5.068159138234442,26430
38418,38418_0001,235,23.87,25280,2.2869630737934203,25280
38419,38419_0001,185,14.72,21790,2.5311487117775946,21790
38420,38420_0001,244,3.92,26250,4.131076571490831,26250
38421,38421_0001,38454,9.26,21160,8.331513952074195,21160
38421,38421_0002,38454,9.26,21160,8.331513952074195,21160
38421,38421_0003,38454,9.26,21160,8.331513952074195,21160
38421,38421_0004,38454,9.26,21160,8.331513952074195,21160
38421,38421_0005,38454,9.26,21160,8.331513952074195,21160
38421,38421_0006,38454,9.26,21160,8.331513952074195,21160
38421,38421_0007,38454,9.26,21160,8.331513952074195,21160
38421,38421_0008,38454,9.26,21160,8.331513952074195,21160
38421,38421_0009,38454,9.26,21160,8.331513952074195,21160
38421,38421_0010,38454,9.26,21160,8.331513952074195,21160
38421,38421_0011,38454,9.26,21160,8.331513952074195,21160
38421,38421_0012,38454,9.26,21160,8.331513952074195,21160
38421,38421_0013,38454,9.26,21160,8.331513952074195,21160
38421,38421_0014,38454,9.26,21160,8.331513952074195,21160
38421,38421_0015,38454,9.26,21160,8.331513952074195,21160
38421,38421_0016,38454,9.26,21160,8.331513952074195,21160
38421,38421_0017,38454,9.26,21160,8.331513952074195,21160
38421,38421_0018,38454,9.26,21160,8.331513952074195,21160
38421,38421_0019,38454,9.26,21160,8.331513952074195,21160
38421,38421_0020,38454,9.26,21160,8.331513952074195,21160
38421,38421_0021,38454,9.26,21160,8.331513952074195,21160
38421,38421_0022,38454,9.26,21160,8.331513952074195,21160
38422,38422_0001,5483,29.69,32610,5.21859738662838,32610
38422,38422_0002,5483,29.69,32610,5.21859738662838,32610
38422,38422_0003,5483,29.69,32610,5.21859738662838,32610
38422,38422_0004,5483,29.69,32610,5.21859738662838,32610
38422,38422_0005,5483,29.69,32610,5.21859738662838,32610
38423,38423_0001,5825,10.06,24020,6.361347113762308,24020
38423,38423_0002,5825,10.06,24020,6.361347113762308,24020
38423,38423_0003,5825,10.06,24020,6.361347113762308,24020
38423,38423_0004,5825,10.06,24020,6.361347113762308,24020
38424,38424_0001,180,12.94,22660,2.632633561817456,22660
38425,38425_0001,6555,12.82,21420,6.236976944705276,21420
38425,38425_0002,6555,12.82,21420,6.236976944705276,21420
38425,38425_0003,6555,12.82,21420,6.236976944705276,21420
38425,38425_0004,6555,12.82,21420,6.236976944705276,21420
38425,38425_0005,6555,12.82,21420,6.236976944705276,21420
38426,38426_0001,655,10.35,28680,4.147648715923874,28680
38427,38427_0001,293,7.14,23370,3.7144598326655744,23370
38429,38429_0001,286,20.59,25720,2.6311862897801546,25720
38430,38430_0001,327,11.09,27860,3.383916369534978,27860
38431,38431_0001,2995,8.49,34260,5.865810510226294,34260
38431,38431_0002,2995,8.49,34260,5.865810510226294,34260
38432,38432_0001,955,10.6,28530,4.5008573393627085,28530
38433,38433_0001,1103,11.26,29830,4.584532396541958,29830
38434,38434_0001,655,8.15,23670,4.386617308382481,23670
38436,38436_0001,2224,19.69,30530,4.726951762719438,30530
38436,38436_0002,2224,19.69,30530,4.726951762719438,30530
38437,38437_0001,299,7.63,25530,3.668355728094321,25530
38438,38438_0001,279,13.88,26020,3.000762826742707,26020
38439,38439_0001,3389,33.8,24890,4.607829369118078,24890
38439,38439_0002,3389,33.8,24890,4.607829369118078,24890
38439,38439_0003,3389,33.8,24890,4.607829369118078,24890
38440,38440_0001,770,23.08,24670,3.507424073207831,24670
38442,38442_0001,939,80.12,26630,2.4612899684106453,26630
38442,38442_0002,939,80.12,26630,2.4612899684106453,26630
38443,38443_0001,466,12.03,24440,3.6567821041390585,24440
38444,38444_0001,109,4.64,21480,3.15663351599098,21480
38445,38445_0001,791,7.03,26760,4.72311126194508,26760
38446,38446_0001,570,32.31,22830,2.870259580992189,22830
38448,38448_0001,1406,7.3,27870,5.2606297242162645,27870
38449,38449_0001,6129,22.83,22550,5.592711422944028,22550
38449,38449_0002,6129,22.83,22550,5.592711422944028,22550
38449,38449_0003,6129,22.83,22550,5.592711422944028,22550
38449,38449_0004,6129,22.83,22550,5.592711422944028,22550
38449,38449_0005,6129,22.83,22550,5.592711422944028,22550
38450,38450_0001,1477,19.45,25640,4.329921212466925,25640
38451,38451_0001,3393,13.65,26180,5.5157302431532615,26180
38451,38451_0002,3393,13.65,26180,5.5157302431532615,26180
38451,38451_0003,3393,13.65,26180,5.5157302431532615,26180
38452,38452_0001,433,4.71,25080,4.521049819974164,25080
38453,38453_0001,1801,17.04,23700,4.660533823774786,23700
38454,38454_0001,2115,9.42,23650,5.413975002892107,23650
38455,38455_0001,4264,24.55,26140,5.1572511116051505,26140
38455,38455_0002,4264,24.55,26140,5.1572511116051505,26140
38455,38455_0003,4264,24.55,26140,5.1572511116051505,26140
38456,38456_0001,491,47.6,22840,2.3336113665571463,22840
38456,38456_0002,491,47.6,22840,2.3336113665571463,22840
38457,38457_0001,3029,18.79,21040,5.082662997601863,21040
38457,38457_0002,3029,18.79,21040,5.082662997601863,21040
38458,38458_0001,603,5.38,24470,4.719228822553492,24470
38459,38459_0001,954,9.94,26390,4.5640966507798035,26390
38460,38460_0001,429,7.16,24690,4.092946937955463,24690
38462,38462_0001,586,5.75,25270,4.624119934767753,25270
38463,38463_0001,1738,17.83,23260,4.579607873950288,23260
38464,38464_0001,2197,12.22,24610,5.191774118641161,24610
38464,38464_0002,2197,12.22,24610,5.191774118641161,24610
38465,38465_0001,1116,13.13,23890,4.442606454626551,23890
38466,38466_0001,1508,7.85,29770,5.258026016773584,29770
38467,38467_0001,1459,8.21,26000,5.180153625058448,26000
38468,38468_0001,4505,16.15,22200,5.631023120373773,22200
38468,38468_0002,4505,16.15,22200,5.631023120373773,22200
38468,38468_0003,4505,16.15,22200,5.631023120373773,22200
38468,38468_0004,4505,16.15,22200,5.631023120373773,22200
38469,38469_0001,77,22.29,s,1.2396672744559065,NA
38470,38470_0001,346,9.26,22110,3.620734726399636,22110
38471,38471_0001,1137,15.13,31410,4.319468965950271,31410
38472,38472_0001,242,7.76,30770,3.439955391961559,30770
38473,38473_0001,1174,11.2,22550,4.652258222086993,22550
38474,38474_0001,11660,13.31,25750,6.775403827497463,25750
38474,38474_0002,11660,13.31,25750,6.775403827497463,25750
38474,38474_0003,11660,13.31,25750,6.775403827497463,25750
38474,38474_0004,11660,13.31,25750,6.775403827497463,25750
38474,38474_0005,11660,13.31,25750,6.775403827497463,25750
38474,38474_0006,11660,13.31,25750,6.775403827497463,25750
38474,38474_0007,11660,13.31,25750,6.775403827497463,25750
38474,38474_0008,11660,13.31,25750,6.775403827497463,25750
38475,38475_0001,2520,16.8,28190,5.0106352940962555,28190
38475,38475_0002,2520,16.8,28190,5.0106352940962555,28190
38475,38475_0003,2520,16.8,28190,5.0106352940962555,28190
38476,38476_0001,886,10.43,25080,4.4420306815924,25080
38478,38478_0001,1024,21.47,24000,3.8648151937087634,24000
38479,38479_0001,2071,43.88,23980,3.8543282259885547,23980
38479,38479_0002,2071,43.88,23980,3.8543282259885547,23980
38479,38479_0003,2071,43.88,23980,3.8543282259885547,23980
38479,38479_0004,2071,43.88,23980,3.8543282259885547,23980
38480,38480_0001,2143,21.55,26630,4.59958617892382,26630
38480,38480_0002,2143,21.55,26630,4.59958617892382,26630
38481,38481_0001,1133,9.31,26240,4.80153516973903,26240
38483,38483_0001,1644,17.14,24760,4.563472662446491,24760
38483,38483_0002,1644,17.14,24760,4.563472662446491,24760
38484,38484_0001,2108,11.71,27130,5.193051732051627,27130
38485,38485_0001,11753,10.65,24820,7.00630391397742,24820
38485,38485_0002,11753,10.65,24820,7.00630391397742,24820
38485,38485_0003,11753,10.65,24820,7.00630391397742,24820
38485,38485_0004,11753,10.65,24820,7.00630391397742,24820
38485,38485_0005,11753,10.65,24820,7.00630391397742,24820
38485,38485_0006,11753,10.65,24820,7.00630391397742,24820
38485,38485_0007,11753,10.65,24820,7.00630391397742,24820
38485,38485_0008,11753,10.65,24820,7.00630391397742,24820
38485,38485_0009,11753,10.65,24820,7.00630391397742,24820
38485,38485_0010,11753,10.65,24820,7.00630391397742,24820
38486,38486_0001,7997,8,29300,6.907380208652054,29300
38486,38486_0002,7997,8,29300,6.907380208652054,29300
38486,38486_0003,7997,8,29300,6.907380208652054,29300
38486,38486_0004,7997,8,29300,6.907380208652054,29300
38486,38486_0005,7997,8,29300,6.907380208652054,29300
38486,38486_0006,7997,8,29300,6.907380208652054,29300
38487,38487_0001,2080,9.75,29130,5.362855887685608,29130
38487,38487_0002,2080,9.75,29130,5.362855887685608,29130
38488,38488_0001,593,14.22,26590,3.7305449746226307,26590
38489,38489_0001,133,7.37,22430,2.8929314220205082,22430
38490,38490_0001,1926,12.61,24440,5.028710442381243,24440
38492,38492_0001,714,10.44,26930,4.225238379885091,26930
38494,38494_0001,802,13.36,25950,4.094843439758015,25950
38495,38495_0001,593,2.95,21560,5.303389228645997,21560
38496,38496_0001,1276,14.17,25140,4.500358410202146,25140
38497,38497_0001,145,2.93,22950,3.9017313193915983,22950
38498,38498_0001,761,8.35,26540,4.512371818998922,26540
38499,38499_0001,1162,9.91,20310,4.76435358906996,20310
38500,38500_0001,591,5.03,22980,4.76639603329445,22980
38501,38501_0001,2140,6.75,25480,5.759018603131459,25480
38503,38503_0001,2481,9.47,28580,5.568288076493814,28580
38503,38503_0002,2481,9.47,28580,5.568288076493814,28580
38504,38504_0001,2006,35.77,28260,4.026788415250954,28260
38504,38504_0002,2006,35.77,28260,4.026788415250954,28260
38505,38505_0001,790,14.47,22690,3.9999554048176744,22690
38507,38507_0001,7815,13.32,24340,6.374533577743334,24340
38507,38507_0002,7815,13.32,24340,6.374533577743334,24340
38507,38507_0003,7815,13.32,24340,6.374533577743334,24340
38507,38507_0004,7815,13.32,24340,6.374533577743334,24340
38507,38507_0005,7815,13.32,24340,6.374533577743334,24340
38507,38507_0006,7815,13.32,24340,6.374533577743334,24340
38508,38508_0001,822,8.68,24750,4.550718866383921,24750
38509,38509_0001,8138,4.77,19150,7.441953423661386,19150
38509,38509_0002,8138,4.77,19150,7.441953423661386,19150
38509,38509_0003,8138,4.77,19150,7.441953423661386,19150
38509,38509_0004,8138,4.77,19150,7.441953423661386,19150
38509,38509_0005,8138,4.77,19150,7.441953423661386,19150
38511,38511_0001,3076,11.56,28170,5.583834467381303,28170
38511,38511_0002,3076,11.56,28170,5.583834467381303,28170
38512,38512_0001,794,6.99,26820,4.732602905001417,26820
38513,38513_0001,272,10.99,25880,3.2088162978804675,25880
38514,38514_0001,193,49.4,20340,1.3627397647110087,20340
38515,38515_0001,2135,15.87,25590,4.901791391124407,25590
38515,38515_0002,2135,15.87,25590,4.901791391124407,25590
38516,38516_0001,6470,6.42,30000,6.915513269793077,30000
38516,38516_0002,6470,6.42,30000,6.915513269793077,30000
38516,38516_0003,6470,6.42,30000,6.915513269793077,30000
38516,38516_0004,6470,6.42,30000,6.915513269793077,30000
38517,38517_0001,7706,28.79,23390,5.589726420562019,23390
38517,38517_0002,7706,28.79,23390,5.589726420562019,23390
38517,38517_0003,7706,28.79,23390,5.589726420562019,23390
38517,38517_0004,7706,28.79,23390,5.589726420562019,23390
38517,38517_0005,7706,28.79,23390,5.589726420562019,23390
38518,38518_0001,514,23.95,22910,3.066254941598241,22910
38519,38519_0001,2891,9.63,28430,5.704474516206312,28430
38519,38519_0002,2891,9.63,28430,5.704474516206312,28430
38520,38520_0001,687,7.55,24750,4.510786728961416,24750
38522,38522_0001,155,72.56,21260,0.7590113111123653,21260
38523,38523_0001,845,18.48,23370,3.8226475611436355,23370
38524,38524_0001,8287,20.88,26780,5.9836515378346045,26780
38524,38524_0002,8287,20.88,26780,5.9836515378346045,26780
38524,38524_0003,8287,20.88,26780,5.9836515378346045,26780
38524,38524_0004,8287,20.88,26780,5.9836515378346045,26780
38524,38524_0005,8287,20.88,26780,5.9836515378346045,26780
38525,38525_0001,462,3.85,25520,4.787491742782046,25520
38526,38526_0001,361,9.22,26080,3.6675029207643783,26080
38527,38527_0001,348,64.54,25150,1.6849172931506586,25150
38528,38528_0001,1360,11.9,28710,4.738701578612614,28710
38528,38528_0002,1360,11.9,28710,4.738701578612614,28710
38529,38529_0001,4000,19.86,29360,5.305341981485001,29360
38529,38529_0002,4000,19.86,29360,5.305341981485001,29360
38529,38529_0003,4000,19.86,29360,5.305341981485001,29360
38530,38530_0001,2505,9.02,26530,5.626599679444433,26530
38530,38530_0002,2505,9.02,26530,5.626599679444433,26530
38531,38531_0001,563,8.04,24490,4.248850544948816,24490
38532,38532_0001,983,6,28370,5.098849650919112,28370
38533,38533_0001,801,4.34,32850,5.217986598956045,32850
38535,38535_0001,265,5.87,24420,3.809875192146217,24420
38536,38536_0001,1469,11.32,26580,4.86576610339884,26580
38537,38537_0001,7500,6.64,22960,7.029546336036059,22960
38537,38537_0002,7500,6.64,22960,7.029546336036059,22960
38537,38537_0003,7500,6.64,22960,7.029546336036059,22960
38537,38537_0004,7500,6.64,22960,7.029546336036059,22960
38537,38537_0005,7500,6.64,22960,7.029546336036059,22960
38538,38538_0001,4973,6.35,26690,6.663323745810138,26690
38538,38538_0002,4973,6.35,26690,6.663323745810138,26690
38538,38538_0003,4973,6.35,26690,6.663323745810138,26690
38538,38538_0004,4973,6.35,26690,6.663323745810138,26690
38539,38539_0001,602,4.59,25150,4.876377421236367,25150
38540,38540_0001,1401,12.21,27510,4.742686258214394,27510
38542,38542_0001,326,6.49,28970,3.916634850650709,28970
38543,38543_0001,2193,14.37,23630,5.027883048326955,23630
38543,38543_0002,2193,14.37,23630,5.027883048326955,23630
38544,38544_0001,31051,22.65,21320,7.223226441033138,21320
38544,38544_0002,31051,22.65,21320,7.223226441033138,21320
38544,38544_0003,31051,22.65,21320,7.223226441033138,21320
38544,38544_0004,31051,22.65,21320,7.223226441033138,21320
38544,38544_0005,31051,22.65,21320,7.223226441033138,21320
38544,38544_0006,31051,22.65,21320,7.223226441033138,21320
38544,38544_0007,31051,22.65,21320,7.223226441033138,21320
38544,38544_0008,31051,22.65,21320,7.223226441033138,21320
38544,38544_0009,31051,22.65,21320,7.223226441033138,21320
38544,38544_0010,31051,22.65,21320,7.223226441033138,21320
38544,38544_0011,31051,22.65,21320,7.223226441033138,21320
38544,38544_0012,31051,22.65,21320,7.223226441033138,21320
38544,38544_0013,31051,22.65,21320,7.223226441033138,21320
38544,38544_0014,31051,22.65,21320,7.223226441033138,21320
38544,38544_0015,31051,22.65,21320,7.223226441033138,21320
38544,38544_0016,31051,22.65,21320,7.223226441033138,21320
38544,38544_0017,31051,22.65,21320,7.223226441033138,21320
38544,38544_0018,31051,22.65,21320,7.223226441033138,21320
38544,38544_0019,31051,22.65,21320,7.223226441033138,21320
38544,38544_0020,31051,22.65,21320,7.223226441033138,21320
38544,38544_0021,31051,22.65,21320,7.223226441033138,21320
38544,38544_0022,31051,22.65,21320,7.223226441033138,21320
38544,38544_0023,31051,22.65,21320,7.223226441033138,21320
38544,38544_0024,31051,22.65,21320,7.223226441033138,21320
38545,38545_0001,8584,28.3,26090,5.714793479661343,26090
38545,38545_0002,8584,28.3,26090,5.714793479661343,26090
38545,38545_0003,8584,28.3,26090,5.714793479661343,26090
38545,38545_0004,8584,28.3,26090,5.714793479661343,26090
38545,38545_0005,8584,28.3,26090,5.714793479661343,26090
38545,38545_0006,8584,28.3,26090,5.714793479661343,26090
38546,38546_0001,946,9.4,24970,4.61153287977592,24970
38547,38547_0001,7331,5.84,24600,7.135136414383451,24600
38547,38547_0002,7331,5.84,24600,7.135136414383451,24600
38547,38547_0003,7331,5.84,24600,7.135136414383451,24600
38547,38547_0004,7331,5.84,24600,7.135136414383451,24600
38548,38548_0001,4322,67.2,24730,4.163800289537727,24730
38548,38548_0002,4322,67.2,24730,4.163800289537727,24730
38548,38548_0003,4322,67.2,24730,4.163800289537727,24730
38550,38550_0001,65,4.99,s,2.56695136013221,NA
38552,38552_0001,400,14.22,25040,3.336815122732887,25040
38553,38553_0001,19083,11.63,19690,7.402965198816341,19690
38553,38553_0002,19083,11.63,19690,7.402965198816341,19690
38553,38553_0003,19083,11.63,19690,7.402965198816341,19690
38553,38553_0004,19083,11.63,19690,7.402965198816341,19690
38553,38553_0005,19083,11.63,19690,7.402965198816341,19690
38553,38553_0006,19083,11.63,19690,7.402965198816341,19690
38553,38553_0007,19083,11.63,19690,7.402965198816341,19690
38553,38553_0008,19083,11.63,19690,7.402965198816341,19690
38554,38554_0001,1856,13.29,28030,4.939167040620992,28030
38554,38554_0002,1856,13.29,28030,4.939167040620992,28030
38555,38555_0001,1161,26.18,24290,3.7920412212161376,24290
38556,38556_0001,1190,18.25,26090,4.1775435060770745,26090
38557,38557_0001,5212,22.8,29300,5.431958402284341,29300
38557,38557_0002,5212,22.8,29300,5.431958402284341,29300
38557,38557_0003,5212,22.8,29300,5.431958402284341,29300
38558,38558_0001,1934,11.03,29440,5.166726842747829,29440
38559,38559_0001,4435,16.01,22630,5.624069367735056,22630
38559,38559_0002,4435,16.01,22630,5.624069367735056,22630
38559,38559_0003,4435,16.01,22630,5.624069367735056,22630
38560,38560_0001,1535,16.26,21500,4.547577555901633,21500
38560,38560_0002,1535,16.26,21500,4.547577555901633,21500
38561,38561_0001,1706,30.42,20970,4.026806441220478,20970
38562,38562_0001,7293,10.51,22530,6.5423430780953735,22530
38562,38562_0002,7293,10.51,22530,6.5423430780953735,22530
38562,38562_0003,7293,10.51,22530,6.5423430780953735,22530
38562,38562_0004,7293,10.51,22530,6.5423430780953735,22530
38563,38563_0001,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0002,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0003,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0004,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0005,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0006,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0007,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0008,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0009,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0010,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0011,20891,21.9,23110,6.8605870863765945,23110
38563,38563_0012,20891,21.9,23110,6.8605870863765945,23110
38564,38564_0001,236,3.88,23050,4.107996651390428,23050
38565,38565_0001,9758,28.65,26480,5.830689297215034,26480
38565,38565_0002,9758,28.65,26480,5.830689297215034,26480
38565,38565_0003,9758,28.65,26480,5.830689297215034,26480
38565,38565_0004,9758,28.65,26480,5.830689297215034,26480
38565,38565_0005,9758,28.65,26480,5.830689297215034,26480
38565,38565_0006,9758,28.65,26480,5.830689297215034,26480
38565,38565_0007,9758,28.65,26480,5.830689297215034,26480
38565,38565_0008,9758,28.65,26480,5.830689297215034,26480
38565,38565_0009,9758,28.65,26480,5.830689297215034,26480
38566,38566_0001,1687,6.88,26840,5.502088430600716,26840
38567,38567_0001,414,13.29,21620,3.4388541011001603,21620
39001,39001_0001,841,7.12,24300,4.771683934549063,24300
39002,39002_0001,62,4.22,s,2.687299256997171,NA
39003,39003_0001,50,1.52,s,3.493312670569961,NA
39006,39006_0001,436,6.97,24790,4.136027018576602,24790
39007,39007_0001,148,5.86,25390,3.229062670175194,25390
39008,39008_0001,445,6.77,25750,4.185573195242057,25750
39009,39009_0001,552,12.48,23800,3.7894206833358135,23800
39010,39010_0001,91,10.54,s,2.1556819634036337,NA
39011,39011_0001,417,15.69,22380,3.28006265505386,22380
39013,39013_0001,3193,45.42,22050,4.252763656037369,22050
39013,39013_0002,3193,45.42,22050,4.252763656037369,22050
39014,39014_0001,217,5.09,26950,3.752619522978028,26950
39015,39015_0001,113,5.04,23610,3.1099817366290634,23610
39016,39016_0001,1131,27.02,21070,3.734280143584068,21070
39017,39017_0001,1187,20.19,24880,4.073996962284922,24880
39017,39017_0002,1187,20.19,24880,4.073996962284922,24880
39018,39018_0001,609,25.8,22660,3.1614437757823253,22660
39019,39019_0001,209,4.44,24460,3.8516798755206776,24460
39020,39020_0001,99,12.56,s,2.0646026890945373,NA
39021,39021_0001,592,24.53,24720,3.1836097766136078,24720
39022,39022_0001,735,16.24,21600,3.812393164479305,21600
39024,39024_0001,263,4.64,24310,4.0374396659396,24310
39025,39025_0001,272,7.52,22210,3.588235928334249,22210
39026,39026_0001,184,8.05,22980,3.1292636661785136,22980
39027,39027_0001,183,9.29,21410,2.9805476000156736,21410
39028,39028_0001,458,7.97,22920,4.051184691312061,22920
39029,39029_0001,385,9.22,22240,3.7318682967192816,22240
39030,39030_0001,856,7.52,24890,4.734704238179994,24890
39031,39031_0001,200,5.2,23150,3.649658740960655,23150
39032,39032_0001,362,7.83,28720,3.833681701823059,28720
39034,39034_0001,308,6.01,24440,3.9366750344264583,24440
39035,39035_0001,344,4.93,23430,4.245302669318799,23430
39037,39037_0001,188,3.92,24690,3.870350309027578,24690
39038,39038_0001,144,9.39,25050,2.730168006355829,25050
39039,39039_0001,245,3.31,24460,4.3043100211557555,24460
39040,39040_0001,186,9.23,22770,3.0032876251984404,22770
39041,39041_0001,159,13.09,24700,2.497055622298423,24700
39042,39042_0001,497,3.41,27560,4.981877734801203,27560
39043,39043_0001,1444,17.22,22560,4.429100820453187,22560
39043,39043_0002,1444,17.22,22560,4.429100820453187,22560
39043,39043_0003,1444,17.22,22560,4.429100820453187,22560
39046,39046_0001,74,12.17,s,1.8050911862047339,NA
39047,39047_0001,505,24.71,29530,3.017350409274841,29530
39048,39048_0001,253,16.06,24480,2.7570577802089047,24480
39049,39049_0001,406,13.9,24060,3.3744643194650865,24060
39050,39050_0001,156,12.84,27280,2.497290708987722,27280
